Record_Timestamp,Production_ID,Date,Machine_ID,Shift,Operator_ID,Material_Type,Working_Hours,Production_Tons,Fuel_Consumed_Liters,Downtime_Minutes,Weather_Condition,Road_Condition_Status,Equipment_Efficiency_Percent,Fuel_Efficiency_Tons_per_Liter,Incident_Report,Maintenance_Required,CO2_Emission_kg,Production_Risk_Level,Production_Cost_USD,Revenue_USD
2026-06-04 23:00:00,PD_12480,2026-06-04,MCH_380,Morning,OP_29,Iron Sand,10.8,90.7,403.3,180.0,Clear,Operational,81.4,2.33,0,0,972.2,Medium,2087.15,3502.16
2026-06-05 00:00:00,PD_12481,2026-06-05,MCH_765,Morning,OP_25,Iron Sand,5.5,713.0,499.5,73.0,Storm,Operational,68.7,3.49,0,0,306.7,Low,10417.8,36730.76
2026-06-05 01:00:00,PD_12482,2026-06-05,MCH_907,Night,OP_14,Iron Sand,7.5,115.1,50.2,126.9,Foggy,Operational,76.8,2.92,1,0,1041.8,Low,13413.54,20475.33
2026-06-05 02:00:00,PD_12483,2026-06-05,MCH_521,Morning,OP_21,Coal,6.5,856.7,593.7,24.8,Storm,Operational,91.6,0.97,0,0,1414.1,Low,13263.28,32596.74
2026-06-05 03:00:00,PD_12484,2026-06-05,MCH_610,Afternoon,OP_13,Nickel,11.7,753.0,333.0,57.3,Clear,Operational,96.5,2.73,0,0,386.8,Low,12988.72,14979.06
2026-06-05 04:00:00,PD_12485,2026-06-05,MCH_175,Afternoon,OP_48,Coal,5.4,705.8,199.3,173.2,Rainy,Severely Damaged,72.5,1.51,0,0,1165.1,Low,13177.94,3598.17
2026-06-05 05:00:00,PD_12486,2026-06-05,MCH_443,Night,OP_4,Nickel,4.1,506.6,320.0,48.7,Clear,Operational,95.3,0.52,0,0,800.5,Low,2562.87,16533.06
2026-06-05 06:00:00,PD_12487,2026-06-05,MCH_509,Morning,OP_49,Iron Sand,7.1,898.1,493.3,56.7,Foggy,Operational,64.9,2.29,0,0,174.4,Medium,9608.38,5532.73
2026-06-05 07:00:00,PD_12488,2026-06-05,MCH_303,Night,OP_32,Coal,11.9,77.2,154.8,51.8,Clear,Closed,85.8,3.81,0,0,175.8,Low,16481.29,24684.63
2026-06-05 08:00:00,PD_12489,2026-06-05,MCH_334,Morning,OP_19,Coal,5.5,956.4,675.0,156.3,Clear,Closed,75.6,4.85,0,0,1364.7,Low,15529.26,16154.92
2026-06-05 09:00:00,PD_12490,2026-06-05,MCH_823,Night,OP_26,Coal,11.7,125.4,70.5,36.6,Foggy,Operational,90.3,1.9,0,0,1127.1,Low,2292.62,28491.65
2026-06-05 10:00:00,PD_12491,2026-06-05,MCH_639,Morning,OP_8,Iron Sand,8.9,924.1,122.7,38.0,Clear,Operational,78.2,1.65,0,0,1493.1,High,1155.21,36269.54
2026-06-05 11:00:00,PD_12492,2026-06-05,MCH_679,Morning,OP_22,Iron Sand,7.3,594.0,379.6,144.9,Rainy,Operational,71.8,4.8,0,0,1255.6,Low,15894.44,2715.71
2026-06-05 12:00:00,PD_12493,2026-06-05,MCH_553,Afternoon,OP_2,Coal,4.3,284.3,430.3,29.8,Rainy,Operational,68.5,3.04,0,0,1082.9,Medium,3763.68,5731.08
2026-06-05 13:00:00,PD_12494,2026-06-05,MCH_650,Morning,OP_33,Coal,4.1,844.3,387.0,17.7,Rainy,Severely Damaged,60.4,3.16,0,0,1221.7,Low,11136.68,25452.92
2026-06-05 14:00:00,PD_12495,2026-06-05,MCH_727,Afternoon,OP_40,Coal,11.4,547.0,619.5,146.2,Clear,Operational,96.1,1.71,0,0,505.9,Low,14838.54,37913.74
2026-06-05 15:00:00,PD_12496,2026-06-05,MCH_725,Morning,OP_34,Coal,8.0,832.3,552.0,65.5,Foggy,Operational,63.8,4.29,0,0,1313.2,Medium,8856.39,8880.83
2026-06-05 16:00:00,PD_12497,2026-06-05,MCH_387,Afternoon,OP_37,Iron Sand,9.7,191.5,371.5,133.0,Rainy,Operational,72.9,0.29,0,0,988.4,Medium,12470.94,38895.31
2026-06-05 17:00:00,PD_12498,2026-06-05,MCH_108,Afternoon,OP_6,Nickel,6.8,525.3,176.7,156.2,Clear,Operational,64.1,4.04,0,0,932.1,Low,16851.89,7199.09
2026-06-05 18:00:00,PD_12499,2026-06-05,MCH_425,Afternoon,OP_47,Coal,6.9,429.1,702.1,2.0,Rainy,Operational,80.7,3.52,0,0,345.0,Low,3135.81,10357.66
2026-06-05 19:00:00,PD_12500,2026-06-05,MCH_744,Morning,OP_25,Iron Sand,5.1,914.6,591.3,132.6,Clear,Operational,78.3,0.42,0,0,1287.1,Low,14411.45,18391.14
2026-06-05 20:00:00,PD_12501,2026-06-05,MCH_179,Morning,OP_21,Coal,9.9,806.7,389.1,150.6,Rainy,Operational,87.0,4.11,0,0,226.8,Low,1732.64,16586.37
2026-06-05 21:00:00,PD_12502,2026-06-05,MCH_644,Afternoon,OP_15,Coal,10.6,846.8,500.2,99.0,Clear,Severely Damaged,71.1,2.11,0,0,978.8,High,7043.87,37210.54
2026-06-05 22:00:00,PD_12503,2026-06-05,MCH_919,Night,OP_48,Coal,8.2,593.1,654.5,124.8,Clear,Operational,98.8,3.89,0,0,1190.5,Low,15513.34,25491.94
2026-06-05 23:00:00,PD_12504,2026-06-05,MCH_649,Night,OP_20,Nickel,11.7,342.2,183.4,133.5,Clear,Operational,60.1,1.92,0,0,1254.2,Low,15565.42,28614.33
2026-06-06 00:00:00,PD_12505,2026-06-06,MCH_666,Morning,OP_15,Nickel,4.2,277.3,548.9,141.4,Clear,Operational,80.8,1.73,0,0,815.1,Low,13975.29,4107.01
2026-06-06 01:00:00,PD_12506,2026-06-06,MCH_207,Morning,OP_36,Iron Sand,6.6,950.9,350.1,147.8,Clear,Operational,69.9,1.93,0,0,1043.2,Low,10073.34,28631.45
2026-06-06 02:00:00,PD_12507,2026-06-06,MCH_505,Night,OP_5,Iron Sand,10.6,913.5,421.9,162.0,Rainy,Severely Damaged,65.7,3.01,0,0,1157.2,Low,11945.4,26973.4
2026-06-06 03:00:00,PD_12508,2026-06-06,MCH_576,Night,OP_9,Coal,6.1,845.7,337.9,35.7,Rainy,Operational,60.5,3.46,0,0,914.4,Medium,19207.89,12018.83
2026-06-06 04:00:00,PD_12509,2026-06-06,MCH_213,Afternoon,OP_20,Coal,5.8,215.1,758.5,37.8,Clear,Severely Damaged,69.9,0.57,0,0,220.0,Low,3422.71,25200.1
2026-06-06 05:00:00,PD_12510,2026-06-06,MCH_577,Morning,OP_47,Coal,10.0,821.7,262.2,172.9,Rainy,Closed,78.5,2.48,0,0,982.6,Medium,9881.11,31316.07
2026-06-06 06:00:00,PD_12511,2026-06-06,MCH_680,Night,OP_26,Nickel,4.6,705.4,628.0,136.2,Clear,Operational,90.0,4.83,0,1,637.1,Low,10425.33,6198.11
2026-06-06 07:00:00,PD_12512,2026-06-06,MCH_368,Afternoon,OP_43,Nickel,10.7,708.6,256.9,134.2,Storm,Operational,96.8,1.05,0,0,543.0,Low,16501.37,22568.94
2026-06-06 08:00:00,PD_12513,2026-06-06,MCH_970,Morning,OP_33,Coal,5.6,586.2,71.4,125.2,Foggy,Closed,81.0,4.79,0,0,306.4,Low,17651.21,3067.6
2026-06-06 09:00:00,PD_12514,2026-06-06,MCH_797,Afternoon,OP_49,Coal,5.5,818.1,694.1,43.3,Clear,Severely Damaged,95.2,3.61,0,0,1136.3,Low,17499.91,23592.42
2026-06-06 10:00:00,PD_12515,2026-06-06,MCH_120,Night,OP_46,Nickel,5.7,942.7,483.9,166.0,Rainy,Operational,67.8,2.22,0,0,743.2,High,11178.09,39713.36
2026-06-06 11:00:00,PD_12516,2026-06-06,MCH_748,Afternoon,OP_11,Nickel,11.5,934.3,115.5,72.9,Storm,Operational,86.4,1.77,0,0,286.5,Low,1266.96,11196.2
2026-06-06 12:00:00,PD_12517,2026-06-06,MCH_737,Morning,OP_14,Coal,7.8,997.6,242.3,61.5,Rainy,Operational,91.0,0.44,0,1,1387.5,High,14792.09,18914.17
2026-06-06 13:00:00,PD_12518,2026-06-06,MCH_663,Morning,OP_47,Iron Sand,9.0,583.2,318.3,109.4,Clear,Operational,83.8,4.44,0,0,455.7,Low,1661.77,25091.3
2026-06-06 14:00:00,PD_12519,2026-06-06,MCH_723,Morning,OP_19,Iron Sand,9.0,700.6,659.3,120.3,Rainy,Operational,94.9,0.64,0,0,261.5,Low,6721.74,36009.97
2026-06-06 15:00:00,PD_12520,2026-06-06,MCH_259,Afternoon,OP_26,Coal,8.7,654.1,623.6,40.2,Rainy,Operational,83.9,3.51,0,1,1270.0,Low,10929.65,23768.55
2026-06-06 16:00:00,PD_12521,2026-06-06,MCH_863,Morning,OP_31,Coal,6.0,790.7,683.6,58.9,Clear,Operational,72.8,3.52,0,0,1428.3,Medium,10190.78,7850.79
2026-06-06 17:00:00,PD_12522,2026-06-06,MCH_389,Morning,OP_26,Coal,7.7,489.8,165.7,11.7,Rainy,Closed,67.4,2.31,0,0,768.2,Low,6969.53,38785.76
2026-06-06 18:00:00,PD_12523,2026-06-06,MCH_741,Morning,OP_5,Coal,4.8,778.6,646.6,27.9,Clear,Operational,81.7,0.38,0,0,1197.0,Medium,14086.91,14078.37
2026-06-06 19:00:00,PD_12524,2026-06-06,MCH_591,Afternoon,OP_35,Coal,5.3,437.0,791.0,33.1,Clear,Operational,60.1,4.07,0,1,1061.6,Low,11131.7,23703.84
2026-06-06 20:00:00,PD_12525,2026-06-06,MCH_636,Night,OP_3,Coal,5.9,769.2,441.2,130.9,Clear,Operational,77.6,1.81,0,0,711.3,Medium,15544.97,22019.21
2026-06-06 21:00:00,PD_12526,2026-06-06,MCH_496,Afternoon,OP_44,Coal,7.8,840.8,527.4,131.5,Foggy,Operational,69.4,2.91,0,0,729.5,Low,16489.25,9804.11
2026-06-06 22:00:00,PD_12527,2026-06-06,MCH_820,Morning,OP_1,Coal,11.4,276.5,603.3,66.5,Foggy,Severely Damaged,82.5,3.82,0,1,775.3,Low,19138.63,3742.57
2026-06-06 23:00:00,PD_12528,2026-06-06,MCH_537,Afternoon,OP_28,Iron Sand,6.5,130.3,686.5,55.4,Clear,Operational,74.7,1.03,0,0,1472.7,Medium,13260.33,4605.38
2026-06-07 00:00:00,PD_12529,2026-06-07,MCH_262,Morning,OP_48,Coal,10.0,638.5,378.9,72.4,Clear,Operational,82.4,0.6,0,0,323.0,Medium,3446.06,33639.62
2026-06-07 01:00:00,PD_12530,2026-06-07,MCH_649,Night,OP_38,Coal,4.5,716.5,214.0,116.5,Clear,Operational,69.5,4.83,0,0,175.1,Low,18545.83,11566.12
2026-06-07 02:00:00,PD_12531,2026-06-07,MCH_649,Night,OP_28,Coal,7.8,72.8,341.0,76.6,Foggy,Operational,93.6,1.88,1,1,238.9,Low,19974.32,18910.89
2026-06-07 03:00:00,PD_12532,2026-06-07,MCH_871,Morning,OP_32,Iron Sand,6.5,103.8,472.4,161.7,Foggy,Operational,94.7,2.17,0,0,1338.3,Low,15011.61,22332.36
2026-06-07 04:00:00,PD_12533,2026-06-07,MCH_648,Afternoon,OP_38,Nickel,8.2,963.3,719.8,93.4,Clear,Operational,99.1,2.12,0,0,270.0,Medium,19706.94,31559.13
2026-06-07 05:00:00,PD_12534,2026-06-07,MCH_964,Night,OP_36,Coal,7.2,602.7,241.1,4.9,Foggy,Severely Damaged,73.5,2.96,0,0,610.6,Medium,2700.8,19096.82
2026-06-07 06:00:00,PD_12535,2026-06-07,MCH_358,Afternoon,OP_1,Coal,10.3,72.3,281.4,139.8,Rainy,Operational,88.2,1.39,0,1,1427.5,Medium,3031.93,23859.22
2026-06-07 07:00:00,PD_12536,2026-06-07,MCH_531,Morning,OP_8,Coal,7.7,725.7,604.3,7.5,Clear,Severely Damaged,81.9,1.27,0,0,949.4,High,14783.2,17001.87
2026-06-07 08:00:00,PD_12537,2026-06-07,MCH_380,Afternoon,OP_25,Coal,9.7,272.8,143.5,70.9,Clear,Operational,96.5,0.63,0,0,487.2,High,17718.92,21866.52
2026-06-07 09:00:00,PD_12538,2026-06-07,MCH_722,Afternoon,OP_49,Iron Sand,10.5,461.5,476.6,147.6,Clear,Operational,78.9,2.63,1,0,595.0,Medium,6412.95,7643.64
2026-06-07 10:00:00,PD_12539,2026-06-07,MCH_157,Afternoon,OP_29,Iron Sand,6.4,924.4,683.9,79.6,Clear,Operational,84.1,2.71,0,0,303.1,Low,8208.75,36453.37
2026-06-07 11:00:00,PD_12540,2026-06-07,MCH_138,Morning,OP_14,Nickel,9.4,175.9,190.0,55.2,Storm,Operational,81.6,0.18,0,0,728.2,Medium,1551.68,30005.39
2026-06-07 12:00:00,PD_12541,2026-06-07,MCH_694,Morning,OP_14,Nickel,11.5,766.6,515.2,172.5,Clear,Operational,88.1,1.34,0,0,940.3,Low,14056.79,29964.84
2026-06-07 13:00:00,PD_12542,2026-06-07,MCH_213,Afternoon,OP_29,Coal,5.0,294.4,714.9,36.9,Clear,Operational,93.0,4.71,0,0,419.8,Low,10906.47,34499.37
2026-06-07 14:00:00,PD_12543,2026-06-07,MCH_294,Afternoon,OP_37,Coal,4.9,172.7,737.8,132.4,Clear,Operational,62.7,1.64,0,1,231.7,Low,2431.8,35168.41
2026-06-07 15:00:00,PD_12544,2026-06-07,MCH_143,Afternoon,OP_49,Iron Sand,4.2,759.0,766.8,163.5,Foggy,Closed,80.9,2.09,0,1,1469.8,Low,8659.67,11563.96
2026-06-07 16:00:00,PD_12545,2026-06-07,MCH_937,Afternoon,OP_27,Iron Sand,9.7,619.1,591.9,11.2,Clear,Operational,66.4,4.88,0,0,779.1,High,6537.29,9590.46
2026-06-07 17:00:00,PD_12546,2026-06-07,MCH_466,Afternoon,OP_40,Nickel,11.9,850.1,378.4,173.5,Clear,Operational,82.2,0.43,0,0,1095.5,Low,14781.21,2734.37
2026-06-07 18:00:00,PD_12547,2026-06-07,MCH_349,Afternoon,OP_22,Coal,8.2,999.3,28.8,9.5,Clear,Operational,99.3,0.54,0,0,1495.9,Medium,18962.86,23020.74
2026-06-07 19:00:00,PD_12548,2026-06-07,MCH_966,Afternoon,OP_23,Iron Sand,8.5,603.7,646.5,139.6,Storm,Severely Damaged,87.8,1.18,1,0,1457.4,Low,10895.18,19171.97
2026-06-07 20:00:00,PD_12549,2026-06-07,MCH_805,Morning,OP_48,Nickel,11.1,729.5,57.2,40.6,Clear,Operational,62.9,1.03,0,0,1024.9,Low,11515.83,16285.82
2026-06-07 21:00:00,PD_12550,2026-06-07,MCH_597,Afternoon,OP_9,Iron Sand,6.9,853.1,719.7,52.9,Foggy,Operational,97.3,1.7,0,0,679.5,High,10418.36,37763.93
2026-06-07 22:00:00,PD_12551,2026-06-07,MCH_106,Morning,OP_21,Coal,10.2,189.1,746.0,155.2,Rainy,Operational,75.0,4.41,0,0,173.2,Low,2016.35,27733.35
2026-06-07 23:00:00,PD_12552,2026-06-07,MCH_428,Night,OP_16,Nickel,10.8,403.1,664.3,36.3,Clear,Operational,67.6,3.45,0,0,231.9,Low,13754.66,7484.56
2026-06-08 00:00:00,PD_12553,2026-06-08,MCH_518,Night,OP_6,Iron Sand,8.0,759.2,644.1,101.0,Rainy,Operational,77.3,3.26,0,0,798.9,Medium,16442.4,19783.47
2026-06-08 01:00:00,PD_12554,2026-06-08,MCH_400,Morning,OP_21,Coal,10.1,289.5,295.0,61.2,Foggy,Operational,92.1,1.5,0,0,104.7,Low,1015.41,28125.32
2026-06-08 02:00:00,PD_12555,2026-06-08,MCH_448,Afternoon,OP_46,Iron Sand,5.5,359.0,438.5,33.9,Clear,Operational,95.8,2.27,0,0,753.2,Low,5604.26,31129.81
2026-06-08 03:00:00,PD_12556,2026-06-08,MCH_697,Afternoon,OP_4,Coal,8.1,126.9,534.1,46.5,Clear,Operational,89.1,3.42,0,0,626.9,Low,14551.24,24889.58
2026-06-08 04:00:00,PD_12557,2026-06-08,MCH_482,Night,OP_21,Coal,9.6,127.4,598.4,36.5,Rainy,Closed,70.3,3.11,0,0,1074.6,Low,19119.75,36179.57
2026-06-08 05:00:00,PD_12558,2026-06-08,MCH_734,Afternoon,OP_2,Coal,10.2,726.9,400.0,54.1,Clear,Operational,83.4,4.8,0,0,104.2,Medium,1010.14,5186.0
2026-06-08 06:00:00,PD_12559,2026-06-08,MCH_595,Night,OP_12,Iron Sand,4.1,628.6,80.3,7.0,Rainy,Operational,68.2,2.34,0,0,1003.2,Medium,18988.83,21528.15
2026-06-08 07:00:00,PD_12560,2026-06-08,MCH_317,Night,OP_42,Nickel,11.9,669.9,282.1,16.1,Clear,Operational,80.9,2.64,0,0,540.5,Low,18910.22,18552.28
2026-06-08 08:00:00,PD_12561,2026-06-08,MCH_573,Afternoon,OP_22,Coal,4.0,717.3,308.3,95.3,Rainy,Operational,75.4,1.47,0,0,1226.6,High,5328.87,15277.84
2026-06-08 09:00:00,PD_12562,2026-06-08,MCH_530,Afternoon,OP_22,Coal,7.0,433.2,448.1,99.3,Clear,Severely Damaged,96.3,2.8,0,0,1306.8,Medium,12727.8,21503.17
2026-06-08 10:00:00,PD_12563,2026-06-08,MCH_591,Afternoon,OP_30,Nickel,9.8,640.8,178.9,54.6,Foggy,Operational,91.8,3.51,1,0,805.9,Low,16932.39,20147.2
2026-06-08 11:00:00,PD_12564,2026-06-08,MCH_720,Morning,OP_26,Coal,10.7,838.5,393.4,95.5,Clear,Operational,75.3,1.4,0,0,553.6,Low,19388.98,35097.14
2026-06-08 12:00:00,PD_12565,2026-06-08,MCH_324,Night,OP_46,Iron Sand,4.5,806.7,410.2,140.7,Rainy,Operational,68.7,2.35,0,0,1185.7,Low,16617.5,37455.52
2026-06-08 13:00:00,PD_12566,2026-06-08,MCH_789,Afternoon,OP_18,Coal,11.7,682.2,425.5,82.1,Clear,Operational,99.8,3.56,0,0,846.8,High,7227.83,20956.03
2026-06-08 14:00:00,PD_12567,2026-06-08,MCH_111,Afternoon,OP_37,Nickel,4.2,100.1,764.3,23.0,Clear,Closed,88.4,4.33,0,0,1403.1,Low,14932.67,9399.33
2026-06-08 15:00:00,PD_12568,2026-06-08,MCH_275,Afternoon,OP_37,Coal,4.2,586.4,148.5,151.9,Foggy,Operational,67.0,3.55,0,0,734.2,Medium,19289.85,29210.56
2026-06-08 16:00:00,PD_12569,2026-06-08,MCH_240,Night,OP_25,Nickel,8.3,327.8,57.6,36.6,Clear,Severely Damaged,66.2,0.3,0,0,300.1,Low,16901.17,16785.8
2026-06-08 17:00:00,PD_12570,2026-06-08,MCH_499,Afternoon,OP_48,Iron Sand,6.7,137.5,428.9,76.3,Clear,Severely Damaged,96.2,4.9,0,0,304.2,Medium,14177.58,6260.48
2026-06-08 18:00:00,PD_12571,2026-06-08,MCH_509,Night,OP_16,Nickel,5.4,902.5,287.0,60.8,Foggy,Operational,60.5,4.04,0,0,229.1,Low,17516.22,11232.42
2026-06-08 19:00:00,PD_12572,2026-06-08,MCH_990,Morning,OP_9,Coal,9.4,943.8,27.3,87.0,Clear,Operational,61.4,1.47,0,0,1470.6,Low,1283.3,19677.58
2026-06-08 20:00:00,PD_12573,2026-06-08,MCH_243,Afternoon,OP_16,Coal,11.6,772.3,727.8,51.6,Clear,Closed,83.1,4.06,0,0,414.3,Low,12039.85,27108.92
2026-06-08 21:00:00,PD_12574,2026-06-08,MCH_475,Afternoon,OP_9,Nickel,9.8,683.8,769.7,121.6,Foggy,Operational,77.5,1.91,0,0,1040.7,Low,10272.7,21867.78
2026-06-08 22:00:00,PD_12575,2026-06-08,MCH_889,Afternoon,OP_24,Coal,7.1,528.2,64.0,19.6,Storm,Operational,74.8,0.19,0,0,1273.7,Low,17260.71,11725.17
2026-06-08 23:00:00,PD_12576,2026-06-08,MCH_896,Morning,OP_45,Coal,6.4,452.5,766.9,128.9,Rainy,Closed,88.4,2.75,0,0,826.4,Low,2868.31,33805.16
2026-06-09 00:00:00,PD_12577,2026-06-09,MCH_613,Morning,OP_28,Coal,8.1,410.8,736.2,69.2,Clear,Severely Damaged,71.4,1.01,0,0,459.2,Low,9747.46,11905.88
2026-06-09 01:00:00,PD_12578,2026-06-09,MCH_611,Afternoon,OP_42,Nickel,9.9,857.8,39.5,0.6,Clear,Operational,96.6,4.81,0,1,185.4,Low,5136.44,20387.08
2026-06-09 02:00:00,PD_12579,2026-06-09,MCH_233,Morning,OP_33,Coal,6.8,563.3,512.9,118.1,Clear,Operational,69.2,1.41,0,0,543.0,Low,19120.95,39222.82
2026-06-09 03:00:00,PD_12580,2026-06-09,MCH_751,Night,OP_20,Coal,10.4,393.8,526.6,107.5,Rainy,Operational,92.0,4.82,0,0,581.6,Low,3505.78,7994.36
2026-06-09 04:00:00,PD_12581,2026-06-09,MCH_715,Afternoon,OP_4,Iron Sand,4.5,498.4,446.2,42.1,Rainy,Severely Damaged,100.0,3.55,0,0,637.8,Low,1756.73,35411.64
2026-06-09 05:00:00,PD_12582,2026-06-09,MCH_229,Afternoon,OP_34,Coal,7.4,902.1,61.7,114.6,Clear,Severely Damaged,82.0,3.61,0,0,616.0,Low,13166.93,24406.8
2026-06-09 06:00:00,PD_12583,2026-06-09,MCH_907,Afternoon,OP_15,Iron Sand,9.1,941.0,340.8,36.6,Clear,Operational,99.8,1.03,0,0,417.9,Medium,18039.8,33226.1
2026-06-09 07:00:00,PD_12584,2026-06-09,MCH_428,Afternoon,OP_6,Iron Sand,4.6,344.1,273.3,78.8,Rainy,Operational,60.4,0.8,0,0,428.0,Low,11074.95,18096.6
2026-06-09 08:00:00,PD_12585,2026-06-09,MCH_184,Afternoon,OP_16,Nickel,11.2,899.8,761.9,136.2,Foggy,Operational,88.8,4.73,0,0,549.2,Low,4630.75,26315.33
2026-06-09 09:00:00,PD_12586,2026-06-09,MCH_763,Afternoon,OP_49,Nickel,9.7,56.7,533.2,148.6,Clear,Severely Damaged,61.6,0.55,0,0,562.6,High,1533.44,10644.35
2026-06-09 10:00:00,PD_12587,2026-06-09,MCH_793,Afternoon,OP_11,Coal,11.3,432.1,264.3,36.9,Foggy,Operational,65.3,1.45,0,0,1119.5,Medium,15455.84,33980.3
2026-06-09 11:00:00,PD_12588,2026-06-09,MCH_551,Morning,OP_42,Coal,4.5,368.5,779.5,28.8,Rainy,Operational,88.2,2.81,0,0,245.3,Medium,9458.04,33977.2
2026-06-09 12:00:00,PD_12589,2026-06-09,MCH_931,Morning,OP_47,Nickel,10.4,378.3,690.8,82.3,Foggy,Operational,78.3,2.13,0,0,715.2,Low,6417.63,14727.72
2026-06-09 13:00:00,PD_12590,2026-06-09,MCH_738,Afternoon,OP_6,Iron Sand,8.4,609.0,569.0,149.4,Clear,Severely Damaged,77.2,2.09,0,1,587.7,Medium,3728.96,14680.09
2026-06-09 14:00:00,PD_12591,2026-06-09,MCH_548,Afternoon,OP_33,Coal,8.0,741.3,310.1,100.7,Clear,Severely Damaged,67.6,4.02,0,0,736.9,Medium,2306.41,28208.35
2026-06-09 15:00:00,PD_12592,2026-06-09,MCH_976,Morning,OP_1,Coal,8.6,637.5,764.7,113.5,Clear,Closed,79.6,1.18,0,1,271.9,Low,3376.46,30938.86
2026-06-09 16:00:00,PD_12593,2026-06-09,MCH_251,Afternoon,OP_3,Nickel,7.7,550.4,791.6,134.0,Clear,Operational,92.3,1.43,0,1,298.9,Low,12818.2,12406.64
2026-06-09 17:00:00,PD_12594,2026-06-09,MCH_216,Morning,OP_4,Iron Sand,4.3,644.9,218.5,65.8,Rainy,Operational,65.4,1.34,0,0,1435.7,Low,3003.43,2102.25
2026-06-09 18:00:00,PD_12595,2026-06-09,MCH_160,Afternoon,OP_32,Nickel,9.2,59.2,283.2,96.9,Clear,Operational,77.6,3.04,0,0,843.3,Medium,4189.23,25750.22
2026-06-09 19:00:00,PD_12596,2026-06-09,MCH_519,Afternoon,OP_31,Nickel,10.1,883.0,254.5,12.4,Clear,Operational,62.0,1.25,0,0,311.9,Low,10375.29,36926.13
2026-06-09 20:00:00,PD_12597,2026-06-09,MCH_798,Morning,OP_49,Coal,8.6,701.0,349.0,99.0,Rainy,Operational,97.9,1.87,0,0,824.9,Low,2126.36,4996.58
2026-06-09 21:00:00,PD_12598,2026-06-09,MCH_953,Morning,OP_37,Nickel,10.1,969.5,154.1,143.4,Rainy,Operational,73.0,1.16,0,0,673.3,Low,2987.96,13839.59
2026-06-09 22:00:00,PD_12599,2026-06-09,MCH_828,Morning,OP_40,Nickel,6.1,964.1,627.0,64.5,Clear,Operational,63.1,0.84,0,1,1164.9,Low,19093.8,34704.29
2026-06-09 23:00:00,PD_12600,2026-06-09,MCH_243,Morning,OP_21,Nickel,9.4,505.0,287.7,152.8,Foggy,Operational,75.3,1.67,0,0,940.1,High,12143.88,3892.58
2026-06-10 00:00:00,PD_12601,2026-06-10,MCH_977,Afternoon,OP_31,Coal,8.3,739.4,727.2,178.1,Clear,Operational,70.2,2.24,0,0,1428.6,Medium,15057.31,27539.05
2026-06-10 01:00:00,PD_12602,2026-06-10,MCH_922,Afternoon,OP_41,Coal,10.2,160.0,590.2,1.5,Foggy,Operational,84.3,1.86,0,0,70.3,Low,11032.43,5010.76
2026-06-10 02:00:00,PD_12603,2026-06-10,MCH_375,Afternoon,OP_6,Nickel,4.2,326.6,177.6,115.1,Clear,Severely Damaged,73.7,0.26,0,0,91.7,Low,16496.29,37711.77
2026-06-10 03:00:00,PD_12604,2026-06-10,MCH_150,Afternoon,OP_47,Nickel,8.6,972.7,551.8,148.8,Clear,Operational,70.6,1.28,0,0,364.8,Medium,12676.07,38904.18
2026-06-10 04:00:00,PD_12605,2026-06-10,MCH_962,Morning,OP_37,Nickel,5.8,358.6,180.7,81.1,Rainy,Operational,66.2,0.75,0,0,772.6,Medium,1952.99,2069.64
2026-06-10 05:00:00,PD_12606,2026-06-10,MCH_226,Afternoon,OP_35,Nickel,7.3,351.9,568.1,29.9,Clear,Operational,96.2,2.73,0,0,1169.3,Low,13501.75,23700.46
2026-06-10 06:00:00,PD_12607,2026-06-10,MCH_342,Night,OP_14,Iron Sand,8.3,458.7,507.3,153.3,Clear,Severely Damaged,78.8,3.99,0,0,1039.8,Medium,13260.54,26277.94
2026-06-10 07:00:00,PD_12608,2026-06-10,MCH_815,Morning,OP_23,Coal,10.5,138.3,597.6,87.2,Clear,Severely Damaged,69.7,2.56,0,0,1195.8,Low,11178.5,27271.12
2026-06-10 08:00:00,PD_12609,2026-06-10,MCH_366,Afternoon,OP_5,Coal,9.5,117.1,607.9,54.6,Clear,Closed,88.1,3.86,0,0,1164.1,Low,15894.87,21536.86
2026-06-10 09:00:00,PD_12610,2026-06-10,MCH_364,Night,OP_29,Coal,7.2,977.3,741.7,142.5,Rainy,Operational,67.1,4.37,0,1,805.6,Low,15737.92,8696.03
2026-06-10 10:00:00,PD_12611,2026-06-10,MCH_643,Afternoon,OP_19,Iron Sand,8.1,996.1,314.9,160.7,Clear,Operational,99.1,4.77,0,0,231.0,Low,4127.63,30251.92
2026-06-10 11:00:00,PD_12612,2026-06-10,MCH_930,Afternoon,OP_42,Nickel,8.6,547.4,327.1,51.8,Foggy,Operational,82.2,0.98,0,1,670.8,Medium,16528.67,33788.04
2026-06-10 12:00:00,PD_12613,2026-06-10,MCH_723,Afternoon,OP_11,Nickel,11.7,410.5,713.5,32.4,Clear,Operational,72.8,1.24,0,0,82.0,Medium,13399.15,34176.81
2026-06-10 13:00:00,PD_12614,2026-06-10,MCH_372,Morning,OP_40,Coal,5.9,798.1,603.4,120.9,Foggy,Closed,95.4,0.58,1,0,282.8,Medium,15791.73,19968.51
2026-06-10 14:00:00,PD_12615,2026-06-10,MCH_964,Morning,OP_38,Iron Sand,11.9,123.1,183.7,16.4,Storm,Operational,74.5,4.5,0,0,479.4,Low,5906.14,38396.93
