Timestamp,Machine_ID,Machine_Type,Engine_Temperature_C,Oil_Pressure_Bar,Fuel_Level_Percent,Engine_RPM,Vibration_Level_g,Hydraulic_Pressure_Bar,Working_Hours,Maintenance_Status,Fault_Code,Operational_Mode,Ambient_Temperature_C,Operator_ID,Gear_Position,Fuel_Consumption_L_h,Torque_Nm,Engine_Load_Percent,Machine_Failure
2025-11-01 02:00:00,MCH_240,Bulldozer,100.11,4.21,41.7,896,3.33,192.1,4897.1,Normal,1,Idle,33.0,OP_23,2,36.74,476.97,99.9,0
2025-11-01 03:00:00,MCH_837,Dump Truck,88.26,4.69,71.6,2659,0.7,272.86,5389.9,Normal,8,Idle,43.1,OP_43,1,10.6,492.78,85.3,0
2025-11-01 04:00:00,MCH_567,Excavator,83.14,1.21,96.6,1016,0.12,194.41,2788.6,Overdue,1,Load,32.9,OP_11,1,11.98,750.83,31.6,0
2025-11-01 05:00:00,MCH_296,Drill,111.08,3.94,32.3,1678,2.22,89.92,1819.8,Normal,8,Load,34.6,OP_24,1,56.47,110.21,66.4,0
2025-11-01 06:00:00,MCH_384,Excavator,107.5,5.14,93.9,2555,4.51,236.26,11677.2,Normal,9,Load,39.9,OP_3,1,33.1,1381.23,59.5,0
2025-11-01 07:00:00,MCH_128,Loader,96.64,3.13,29.2,1390,0.97,187.63,2393.6,Normal,5,Load,31.1,OP_28,3,9.9,203.63,55.7,0
2025-11-01 08:00:00,MCH_768,Excavator,96.14,2.67,87.2,2515,2.7,251.43,9441.6,Normal,7,Idle,29.5,OP_39,N,45.3,119.49,62.6,0
2025-11-01 09:00:00,MCH_950,Dump Truck,102.55,4.24,28.9,1817,3.5,248.5,376.0,Normal,4,Travel,37.8,OP_15,3,6.3,380.6,70.6,0
2025-11-01 10:00:00,MCH_982,Dump Truck,103.62,1.82,70.9,1678,2.2,195.28,9388.6,Overdue,0,Load,26.7,OP_10,4,32.01,426.35,49.7,0
2025-11-01 11:00:00,MCH_557,Excavator,79.48,3.27,58.0,2878,0.3,141.43,6450.7,Normal,0,Travel,31.5,OP_23,1,38.3,1361.69,85.9,0
2025-11-01 12:00:00,MCH_566,Bulldozer,77.25,4.06,71.7,1602,2.71,221.69,2168.6,Normal,7,Idle,39.7,OP_1,N,25.81,109.32,33.2,0
2025-11-01 13:00:00,MCH_443,Excavator,65.7,4.43,46.2,1764,0.59,186.9,9534.4,Normal,2,Travel,25.5,OP_41,5,35.09,933.02,83.7,0
2025-11-01 14:00:00,MCH_162,Dump Truck,93.13,5.92,70.8,2825,4.6,194.99,3242.8,Need Service,3,Travel,41.8,OP_34,N,57.13,316.04,60.3,0
2025-11-01 15:00:00,MCH_711,Bulldozer,75.46,1.53,59.2,837,0.51,149.21,5580.4,Normal,2,Travel,36.0,OP_7,3,29.46,1278.16,30.8,0
2025-11-01 16:00:00,MCH_505,Excavator,91.79,2.6,69.8,1816,2.61,95.84,11075.8,Normal,6,Travel,35.7,OP_49,5,53.77,1353.88,66.5,0
2025-11-01 17:00:00,MCH_946,Drill,83.74,5.0,17.6,863,4.01,239.62,11685.9,Overdue,6,Dumping,31.8,OP_24,1,44.31,1120.38,65.0,0
2025-11-01 18:00:00,MCH_433,Excavator,94.54,1.36,50.6,1782,2.34,298.54,7950.5,Normal,8,Dumping,43.2,OP_6,2,39.31,624.42,65.1,0
2025-11-01 19:00:00,MCH_699,Bulldozer,81.09,3.01,58.6,1545,0.98,275.1,3930.3,Normal,4,Dumping,43.7,OP_38,2,43.67,1345.24,33.3,0
2025-11-01 20:00:00,MCH_569,Dump Truck,81.41,2.58,74.9,2139,0.92,136.15,7696.0,Need Service,2,Idle,42.0,OP_29,5,11.0,1177.59,64.7,0
2025-11-01 21:00:00,MCH_477,Dump Truck,100.98,1.64,40.9,1983,4.45,192.41,3980.9,Overdue,1,Travel,40.8,OP_45,3,10.34,886.42,24.8,0
2025-11-01 22:00:00,MCH_456,Excavator,65.35,3.68,46.9,2541,0.63,96.43,8949.7,Normal,9,Load,37.3,OP_8,1,8.37,1299.9,53.0,0
2025-11-01 23:00:00,MCH_143,Excavator,63.53,5.19,62.4,1282,0.65,278.82,1559.8,Overdue,9,Idle,43.1,OP_45,2,29.9,461.51,51.7,0
2025-11-02 00:00:00,MCH_598,Drill,103.04,3.01,75.8,1565,4.46,250.11,6305.0,Normal,2,Load,42.1,OP_21,3,10.75,126.39,39.5,0
2025-11-02 01:00:00,MCH_306,Dump Truck,62.84,1.82,72.1,2351,4.85,175.98,10221.1,Normal,6,Idle,25.2,OP_46,2,11.59,1336.71,68.6,0
2025-11-02 02:00:00,MCH_597,Loader,70.62,5.08,75.1,1441,3.96,158.96,6451.1,Normal,2,Idle,27.7,OP_5,2,21.59,1338.14,76.3,0
2025-11-02 03:00:00,MCH_700,Bulldozer,101.47,2.37,79.6,1037,3.21,87.71,2511.4,Normal,8,Idle,35.4,OP_29,N,55.32,330.04,29.8,0
2025-11-02 04:00:00,MCH_110,Dump Truck,90.91,4.06,88.0,2976,1.0,157.48,4932.3,Normal,4,Idle,34.2,OP_10,N,52.05,267.58,50.6,0
2025-11-02 05:00:00,MCH_986,Bulldozer,117.98,2.98,45.7,1578,0.37,205.58,3666.3,Normal,0,Idle,35.4,OP_48,3,51.87,343.97,64.8,0
2025-11-02 06:00:00,MCH_276,Loader,112.03,4.84,41.9,2402,1.28,247.04,11877.0,Normal,6,Idle,26.3,OP_27,1,45.65,998.27,29.7,0
2025-11-02 07:00:00,MCH_293,Drill,102.85,1.04,59.1,1410,0.66,102.34,3906.8,Normal,1,Idle,28.5,OP_12,3,7.94,407.6,39.3,0
2025-11-02 08:00:00,MCH_738,Bulldozer,94.86,1.51,66.3,2410,2.32,281.8,9475.2,Normal,8,Load,36.1,OP_37,2,15.77,454.88,54.6,0
2025-11-02 09:00:00,MCH_240,Bulldozer,102.87,4.02,31.9,2502,0.5,161.55,9564.9,Overdue,2,Idle,32.1,OP_8,N,43.78,589.57,34.0,0
2025-11-02 10:00:00,MCH_934,Excavator,79.28,5.94,81.0,941,1.47,265.61,11542.3,Need Service,5,Travel,35.5,OP_21,3,54.02,951.61,11.1,0
2025-11-02 11:00:00,MCH_496,Bulldozer,97.38,4.95,99.0,2664,3.31,173.06,5101.2,Need Service,4,Travel,26.0,OP_41,3,34.76,1468.92,85.3,0
2025-11-02 12:00:00,MCH_702,Dump Truck,82.31,3.09,34.5,1996,3.75,254.68,1142.2,Normal,9,Dumping,32.1,OP_34,2,39.95,489.8,74.9,0
2025-11-02 13:00:00,MCH_194,Bulldozer,63.68,4.25,12.0,1672,4.73,286.84,8240.0,Need Service,9,Travel,28.4,OP_12,4,13.2,403.3,90.6,0
2025-11-02 14:00:00,MCH_221,Excavator,116.1,2.41,25.6,2678,2.69,104.48,8017.4,Normal,0,Dumping,32.4,OP_32,1,20.49,644.19,73.8,0
2025-11-02 15:00:00,MCH_133,Dump Truck,100.73,2.29,25.0,1979,4.49,283.9,9500.5,Normal,2,Load,36.2,OP_8,1,51.42,310.56,86.7,0
2025-11-02 16:00:00,MCH_564,Drill,85.36,3.9,86.0,2324,5.0,278.53,1258.1,Overdue,3,Load,34.7,OP_11,5,23.36,1029.13,68.5,0
2025-11-02 17:00:00,MCH_666,Bulldozer,119.91,2.79,79.2,2557,2.26,145.8,2619.7,Need Service,9,Load,31.9,OP_44,2,54.34,145.57,59.5,0
2025-11-02 18:00:00,MCH_564,Dump Truck,88.09,2.37,23.7,2663,3.98,148.33,4906.6,Need Service,9,Load,40.8,OP_48,2,10.29,1090.78,71.4,0
2025-11-02 19:00:00,MCH_431,Dump Truck,119.86,2.6,32.8,2424,2.23,181.15,767.8,Need Service,9,Idle,26.5,OP_30,1,30.48,810.37,36.1,0
2025-11-02 20:00:00,MCH_749,Excavator,106.71,1.92,12.1,2937,2.43,231.72,6213.5,Normal,6,Load,30.6,OP_1,3,12.14,507.72,25.9,0
2025-11-02 21:00:00,MCH_482,Drill,77.69,2.22,44.6,1139,1.68,93.64,5585.4,Need Service,3,Load,34.1,OP_39,1,51.61,787.66,23.5,0
2025-11-02 22:00:00,MCH_890,Drill,64.97,5.52,88.9,996,4.65,195.08,10713.5,Overdue,6,Load,31.2,OP_4,2,59.19,872.99,64.2,0
2025-11-02 23:00:00,MCH_566,Excavator,88.82,3.3,69.3,2648,1.86,112.35,7066.1,Overdue,1,Idle,29.1,OP_7,N,45.69,766.1,72.1,0
2025-11-03 00:00:00,MCH_327,Excavator,102.23,5.9,85.4,2406,3.05,299.63,2567.4,Normal,7,Load,31.7,OP_35,1,56.61,1027.88,47.3,0
2025-11-03 01:00:00,MCH_128,Loader,71.24,1.44,32.7,1170,0.95,247.88,11247.5,Need Service,1,Dumping,36.0,OP_3,N,34.83,1273.22,12.2,1
2025-11-03 02:00:00,MCH_421,Dump Truck,66.7,5.69,9.4,2504,1.56,234.42,8233.2,Normal,3,Idle,43.6,OP_49,3,59.99,247.21,87.9,0
2025-11-03 03:00:00,MCH_497,Excavator,74.83,1.13,85.9,2122,4.85,208.52,3096.9,Normal,2,Load,32.1,OP_31,1,31.52,919.71,71.6,0
2025-11-03 04:00:00,MCH_747,Dump Truck,67.74,3.56,75.0,2666,1.65,221.09,607.6,Normal,3,Idle,38.6,OP_9,3,38.53,1104.33,87.6,0
2025-11-03 05:00:00,MCH_312,Loader,70.27,3.68,61.8,1363,2.63,245.61,7964.8,Normal,2,Load,38.1,OP_26,N,32.6,283.03,56.9,0
2025-11-03 06:00:00,MCH_363,Bulldozer,92.15,3.39,9.0,1087,0.95,234.02,11770.2,Need Service,0,Travel,28.1,OP_46,4,42.48,525.65,34.1,0
2025-11-03 07:00:00,MCH_471,Dump Truck,93.66,4.09,9.6,845,3.07,100.6,5519.0,Need Service,9,Load,40.8,OP_7,2,40.0,1051.97,41.3,0
2025-11-03 08:00:00,MCH_194,Dump Truck,116.92,2.95,85.8,1060,3.92,155.64,83.7,Normal,6,Idle,42.4,OP_26,N,39.78,332.05,44.4,0
2025-11-03 09:00:00,MCH_178,Dump Truck,74.92,2.3,62.2,2810,3.33,138.17,9251.3,Normal,5,Load,40.7,OP_45,1,7.3,572.35,29.0,0
2025-11-03 10:00:00,MCH_527,Excavator,116.72,2.49,8.2,868,2.25,233.14,6276.5,Normal,9,Load,28.3,OP_6,N,36.76,1132.2,14.9,0
2025-11-03 11:00:00,MCH_740,Excavator,113.81,5.98,65.2,2327,1.02,87.92,3397.1,Need Service,0,Idle,40.3,OP_41,4,59.11,1053.14,27.8,1
2025-11-03 12:00:00,MCH_991,Bulldozer,118.02,2.75,86.8,2336,4.8,231.55,4452.1,Normal,1,Load,43.8,OP_29,2,13.56,490.91,37.2,0
2025-11-03 13:00:00,MCH_507,Excavator,90.32,4.73,71.5,889,1.73,244.55,11914.5,Normal,6,Load,30.8,OP_41,3,53.81,139.13,51.4,0
2025-11-03 14:00:00,MCH_905,Loader,105.23,1.84,17.9,1859,4.22,106.88,3996.9,Normal,0,Dumping,34.0,OP_48,2,27.91,956.92,36.6,0
2025-11-03 15:00:00,MCH_544,Excavator,70.9,3.31,46.4,2393,1.29,116.28,2841.7,Need Service,1,Load,28.4,OP_30,2,28.26,546.1,47.5,0
2025-11-03 16:00:00,MCH_307,Drill,86.35,4.97,24.3,2856,4.74,136.01,2727.8,Normal,1,Travel,38.6,OP_38,N,14.13,800.63,56.5,0
2025-11-03 17:00:00,MCH_384,Drill,67.89,2.27,99.0,1333,1.99,93.22,9062.4,Need Service,0,Idle,26.1,OP_8,2,17.75,212.94,66.2,0
2025-11-03 18:00:00,MCH_348,Loader,112.18,4.58,45.2,1132,3.99,169.59,11576.2,Normal,7,Dumping,36.7,OP_46,2,24.28,882.25,42.4,0
2025-11-03 19:00:00,MCH_141,Dump Truck,94.52,3.32,63.8,975,2.89,210.46,7367.2,Normal,9,Load,35.6,OP_39,3,15.89,969.04,44.4,0
2025-11-03 20:00:00,MCH_167,Excavator,62.89,5.27,7.6,2309,2.97,154.26,10905.0,Normal,3,Load,35.6,OP_31,3,11.39,1357.2,31.4,0
2025-11-03 21:00:00,MCH_144,Dump Truck,92.95,1.5,52.9,1180,3.02,168.61,11260.5,Need Service,1,Travel,42.5,OP_9,3,34.67,479.97,78.3,0
2025-11-03 22:00:00,MCH_602,Excavator,62.0,1.62,28.2,1896,4.74,298.3,7190.9,Overdue,7,Dumping,34.5,OP_4,N,15.27,185.36,25.0,0
2025-11-03 23:00:00,MCH_902,Dump Truck,96.78,1.66,91.7,1483,2.8,110.52,9296.6,Need Service,0,Idle,37.6,OP_41,1,15.74,1238.09,42.0,0
2025-11-04 00:00:00,MCH_538,Excavator,105.22,5.55,34.1,2993,2.0,222.66,6681.5,Normal,2,Load,41.7,OP_45,N,34.42,1041.14,19.6,0
2025-11-04 01:00:00,MCH_497,Bulldozer,84.9,5.3,80.2,1063,3.38,240.32,5923.0,Normal,7,Idle,28.6,OP_34,1,44.72,1347.98,32.9,0
2025-11-04 02:00:00,MCH_785,Dump Truck,99.04,5.26,77.0,1829,4.53,207.74,8902.1,Normal,3,Load,30.3,OP_32,1,10.33,712.81,33.4,0
2025-11-04 03:00:00,MCH_728,Excavator,108.99,5.31,48.2,2030,2.68,173.07,2278.0,Normal,2,Load,25.8,OP_19,3,12.22,1247.12,87.8,0
2025-11-04 04:00:00,MCH_123,Excavator,95.1,5.92,14.0,1301,0.5,295.05,11274.5,Normal,0,Load,27.9,OP_11,N,5.83,459.75,98.1,0
2025-11-04 05:00:00,MCH_986,Bulldozer,77.24,2.66,34.9,2250,0.94,122.27,5694.0,Normal,9,Load,39.9,OP_33,1,47.83,1084.29,77.9,0
2025-11-04 06:00:00,MCH_433,Dump Truck,100.08,3.14,79.2,1134,3.12,141.25,2069.0,Normal,4,Load,33.5,OP_6,1,58.51,521.96,91.9,0
2025-11-04 07:00:00,MCH_327,Bulldozer,73.88,4.11,44.3,1893,3.78,103.94,11210.7,Normal,9,Load,37.8,OP_9,N,47.92,940.64,17.1,1
2025-11-04 08:00:00,MCH_950,Excavator,109.76,1.3,44.1,1862,0.24,135.51,3654.2,Normal,2,Travel,42.5,OP_42,4,41.02,654.97,39.4,0
2025-11-04 09:00:00,MCH_104,Loader,65.92,1.64,82.9,1271,2.24,266.59,6118.2,Normal,3,Idle,44.1,OP_16,3,39.06,1300.56,27.9,0
2025-11-04 10:00:00,MCH_802,Dump Truck,81.59,4.57,73.4,1394,3.96,129.03,4975.5,Normal,1,Load,37.0,OP_37,2,39.88,781.21,95.0,0
2025-11-04 11:00:00,MCH_436,Excavator,69.29,3.1,16.3,2497,3.44,264.63,9573.1,Normal,5,Load,29.7,OP_6,1,17.33,1198.39,89.9,0
2025-11-04 12:00:00,MCH_940,Dump Truck,85.09,5.42,56.3,2885,2.26,88.4,11828.7,Normal,5,Idle,28.7,OP_33,1,32.34,1119.83,87.7,0
2025-11-04 13:00:00,MCH_673,Bulldozer,86.28,4.63,42.4,1120,3.07,130.66,627.2,Normal,8,Dumping,38.3,OP_28,1,54.85,665.42,40.8,0
2025-11-04 14:00:00,MCH_524,Dump Truck,107.22,1.51,67.0,2085,3.25,160.52,518.6,Normal,0,Dumping,26.3,OP_25,3,53.42,147.41,33.4,0
2025-11-04 15:00:00,MCH_596,Dump Truck,116.86,5.79,91.7,1806,4.14,178.04,2798.4,Normal,3,Load,38.9,OP_18,2,10.75,942.9,14.8,0
2025-11-04 16:00:00,MCH_597,Dump Truck,84.35,5.24,90.3,1012,1.18,134.46,2805.8,Normal,7,Travel,39.2,OP_18,1,24.78,1045.46,75.0,0
2025-11-04 17:00:00,MCH_850,Bulldozer,112.59,1.03,67.0,1450,0.28,280.45,11975.1,Need Service,1,Load,37.4,OP_49,4,51.76,238.26,10.3,0
2025-11-04 18:00:00,MCH_236,Excavator,83.23,5.94,60.5,954,0.92,180.58,626.0,Normal,6,Load,29.7,OP_27,5,14.85,997.44,97.0,0
2025-11-04 19:00:00,MCH_693,Bulldozer,82.12,1.07,31.1,1567,2.23,116.4,11471.0,Normal,4,Idle,35.5,OP_27,3,20.32,1156.62,28.4,0
2025-11-04 20:00:00,MCH_183,Loader,70.53,5.45,33.7,1194,2.63,155.19,4615.8,Normal,1,Load,25.8,OP_12,2,51.48,630.59,48.6,0
2025-11-04 21:00:00,MCH_868,Dump Truck,97.02,1.93,71.0,2610,4.45,101.96,4857.3,Normal,9,Load,43.1,OP_5,2,38.49,457.31,54.9,0
2025-11-04 22:00:00,MCH_123,Excavator,81.47,1.08,33.0,1583,3.82,198.3,10840.6,Need Service,7,Load,32.2,OP_27,5,38.0,303.74,30.5,0
2025-11-04 23:00:00,MCH_437,Loader,105.22,3.43,70.9,1643,0.84,205.77,3798.7,Normal,8,Travel,25.2,OP_40,2,47.47,609.62,70.0,0
2025-11-05 00:00:00,MCH_374,Dump Truck,108.09,1.11,7.5,2079,3.0,297.34,10010.8,Normal,2,Load,35.5,OP_3,3,44.58,774.04,70.5,0
2025-11-05 01:00:00,MCH_100,Excavator,84.36,4.56,29.3,2477,2.3,268.07,9156.4,Normal,1,Dumping,40.6,OP_22,1,46.56,866.57,78.1,0
2025-11-05 02:00:00,MCH_153,Bulldozer,97.3,3.95,47.0,2134,4.67,143.3,3019.7,Normal,0,Load,35.4,OP_15,5,34.55,1104.17,41.8,0
2025-11-05 03:00:00,MCH_161,Bulldozer,82.66,2.14,75.7,1393,4.54,285.57,308.5,Need Service,3,Travel,28.0,OP_19,5,16.76,894.86,82.9,1
2025-11-05 04:00:00,MCH_225,Drill,114.2,2.0,36.1,1397,3.3,93.84,1377.6,Overdue,8,Travel,36.9,OP_6,3,51.21,743.27,74.7,0
2025-11-05 05:00:00,MCH_181,Dump Truck,108.57,1.68,49.1,2934,2.97,82.17,9064.2,Normal,3,Travel,44.6,OP_7,2,17.17,666.81,48.6,0
2025-11-05 06:00:00,MCH_959,Bulldozer,114.93,2.43,58.2,1431,3.32,259.07,3680.0,Normal,3,Travel,35.0,OP_3,3,25.22,629.95,21.4,0
2025-11-05 07:00:00,MCH_933,Excavator,60.29,1.12,97.4,1874,3.6,255.02,5856.6,Normal,5,Load,26.3,OP_30,1,39.11,424.24,78.1,0
2025-11-05 08:00:00,MCH_730,Excavator,63.28,3.55,32.4,1019,4.6,225.54,9749.2,Normal,2,Travel,41.0,OP_38,1,51.02,604.33,49.7,0
2025-11-05 09:00:00,MCH_670,Excavator,118.09,5.95,98.6,1911,1.98,193.63,6252.1,Need Service,8,Load,28.4,OP_22,N,37.29,1475.04,62.0,0
2025-11-05 10:00:00,MCH_728,Bulldozer,115.42,4.08,85.8,1146,2.72,120.69,6810.5,Need Service,5,Travel,41.4,OP_21,2,26.63,1311.19,66.0,0
2025-11-05 11:00:00,MCH_856,Loader,89.59,4.89,58.6,2638,4.5,213.41,3761.1,Normal,7,Load,31.1,OP_5,5,5.66,485.25,59.5,0
2025-11-05 12:00:00,MCH_479,Loader,95.94,4.35,71.7,2409,1.4,213.62,2113.7,Normal,8,Dumping,29.4,OP_37,3,54.86,783.95,38.7,0
2025-11-05 13:00:00,MCH_935,Excavator,83.67,2.35,48.3,2069,4.65,240.0,9023.1,Overdue,9,Load,28.7,OP_24,N,15.87,473.39,84.1,0
2025-11-05 14:00:00,MCH_940,Dump Truck,73.05,2.1,70.1,2812,4.36,183.44,10037.3,Normal,0,Load,28.8,OP_7,2,41.14,340.27,35.5,0
2025-11-05 15:00:00,MCH_355,Excavator,116.59,5.12,58.2,2552,2.19,292.98,10784.6,Normal,4,Load,34.7,OP_45,1,5.8,1434.21,72.0,0
2025-11-05 16:00:00,MCH_144,Excavator,79.32,4.66,86.5,2331,0.51,127.27,8072.8,Need Service,7,Travel,27.3,OP_4,5,27.54,1237.57,48.6,0
2025-11-05 17:00:00,MCH_806,Bulldozer,88.92,3.29,78.3,1029,0.36,242.52,8583.8,Need Service,8,Idle,35.0,OP_45,N,19.47,1372.2,32.3,0
2025-11-05 18:00:00,MCH_912,Bulldozer,60.99,5.69,75.9,982,2.4,119.13,8884.8,Overdue,2,Idle,41.3,OP_20,4,17.64,420.86,25.9,0
2025-11-05 19:00:00,MCH_154,Dump Truck,113.67,3.69,60.6,1257,2.93,201.72,4971.4,Normal,5,Load,34.8,OP_10,1,35.38,1498.04,67.9,0
2025-11-05 20:00:00,MCH_386,Excavator,102.55,2.79,29.0,2605,3.51,299.72,6558.9,Normal,1,Load,30.3,OP_11,1,28.53,619.49,88.7,0
2025-11-05 21:00:00,MCH_610,Dump Truck,79.5,3.76,83.9,1356,4.52,105.87,10164.1,Overdue,7,Load,39.7,OP_48,1,36.9,1413.12,83.7,0
2025-11-05 22:00:00,MCH_348,Bulldozer,82.53,2.23,5.3,832,2.75,111.64,9262.0,Normal,2,Travel,29.9,OP_21,1,50.48,1370.4,60.4,0
2025-11-05 23:00:00,MCH_395,Dump Truck,74.44,2.58,27.9,1956,4.09,116.28,2698.6,Need Service,4,Travel,35.9,OP_20,1,50.26,1475.79,43.8,0
2025-11-06 00:00:00,MCH_122,Excavator,118.52,3.95,53.4,1758,2.66,196.87,393.8,Normal,0,Travel,44.9,OP_30,5,7.92,1427.69,80.1,0
2025-11-06 01:00:00,MCH_489,Bulldozer,98.31,4.49,96.6,2295,1.5,190.5,4510.8,Normal,6,Idle,43.0,OP_42,2,17.67,371.7,24.6,0
2025-11-06 02:00:00,MCH_226,Dump Truck,92.24,2.77,51.6,1086,2.6,270.64,6275.1,Need Service,0,Dumping,29.6,OP_22,1,56.24,383.45,17.6,0
2025-11-06 03:00:00,MCH_731,Drill,92.19,3.62,65.1,1195,0.9,195.28,9564.3,Normal,7,Load,41.6,OP_4,1,37.23,180.89,20.8,0
2025-11-06 04:00:00,MCH_593,Dump Truck,62.16,5.92,67.2,1272,2.92,187.88,6512.2,Normal,0,Travel,32.4,OP_49,2,58.17,804.16,99.4,0
2025-11-06 05:00:00,MCH_905,Drill,113.7,5.23,26.0,909,4.93,176.03,7591.0,Need Service,0,Load,38.5,OP_5,2,43.3,1463.81,12.3,0
2025-11-06 06:00:00,MCH_106,Excavator,78.91,2.36,88.5,2621,2.26,241.38,9305.7,Normal,1,Travel,32.6,OP_4,2,55.98,928.49,16.4,0
2025-11-06 07:00:00,MCH_432,Dump Truck,102.57,5.28,40.0,1235,2.23,274.77,2512.9,Need Service,0,Load,33.5,OP_18,3,27.98,780.23,68.9,0
2025-11-06 08:00:00,MCH_852,Loader,89.59,3.22,40.1,1870,0.44,170.38,10272.2,Normal,6,Load,32.5,OP_13,1,21.92,1029.38,64.7,0
2025-11-06 09:00:00,MCH_642,Dump Truck,112.2,5.04,89.4,2141,3.14,158.33,11796.2,Need Service,4,Travel,29.6,OP_26,1,47.51,273.83,10.1,0
2025-11-06 10:00:00,MCH_261,Bulldozer,66.08,3.77,43.1,1042,1.01,159.64,8494.3,Overdue,7,Load,42.7,OP_20,2,9.7,932.1,50.0,0
2025-11-06 11:00:00,MCH_505,Drill,97.04,2.95,86.1,2574,2.34,194.96,8686.4,Normal,8,Load,40.7,OP_32,3,49.71,802.91,78.7,0
2025-11-06 12:00:00,MCH_743,Dump Truck,67.35,5.79,89.1,1712,0.3,93.82,441.4,Normal,5,Load,35.8,OP_24,5,43.0,531.08,36.9,0
2025-11-06 13:00:00,MCH_276,Dump Truck,98.02,4.75,17.3,2937,2.68,88.09,174.6,Normal,4,Travel,25.1,OP_38,N,58.45,1382.54,33.6,0
2025-11-06 14:00:00,MCH_593,Excavator,114.64,5.56,67.4,1883,1.17,250.35,1910.1,Need Service,6,Travel,32.4,OP_13,1,5.73,710.42,57.0,0
2025-11-06 15:00:00,MCH_883,Dump Truck,74.74,3.46,19.7,1210,1.49,167.07,8053.1,Normal,4,Travel,40.3,OP_6,3,59.44,1235.46,66.8,0
2025-11-06 16:00:00,MCH_390,Dump Truck,80.18,3.38,42.2,956,2.35,101.79,4619.8,Need Service,8,Load,39.7,OP_36,3,13.94,788.97,39.4,0
2025-11-06 17:00:00,MCH_373,Excavator,113.75,1.67,86.0,2033,1.46,91.3,2319.0,Need Service,6,Load,28.8,OP_48,2,7.69,1138.16,37.8,1
2025-11-06 18:00:00,MCH_269,Excavator,84.97,2.46,80.1,2628,0.18,120.31,2857.6,Need Service,5,Load,32.2,OP_17,5,34.72,280.96,11.3,0
2025-11-06 19:00:00,MCH_429,Dump Truck,60.34,4.06,80.8,2282,0.42,147.39,11934.5,Normal,4,Dumping,29.1,OP_2,N,8.54,457.19,85.4,0
2025-11-06 20:00:00,MCH_943,Excavator,119.14,5.07,24.5,1568,2.23,298.26,4499.1,Need Service,6,Travel,37.4,OP_16,3,57.55,1368.27,35.9,0
2025-11-06 21:00:00,MCH_281,Dump Truck,116.63,3.04,22.0,2129,2.64,121.72,7620.6,Normal,6,Idle,40.3,OP_43,N,56.92,764.62,49.9,1
2025-11-06 22:00:00,MCH_424,Drill,102.81,5.27,36.0,2016,1.71,254.42,6765.5,Overdue,5,Idle,31.1,OP_49,4,48.19,705.87,85.5,0
2025-11-06 23:00:00,MCH_507,Loader,97.77,4.76,58.9,1193,3.48,219.12,4390.2,Need Service,2,Travel,40.2,OP_7,2,37.64,269.43,41.4,0
2025-11-07 00:00:00,MCH_618,Loader,85.97,5.15,30.4,1861,1.89,146.0,9288.2,Normal,9,Idle,32.2,OP_42,4,55.14,346.72,61.2,1
2025-11-07 01:00:00,MCH_106,Loader,91.75,1.44,8.6,2051,1.23,254.48,11573.8,Normal,0,Dumping,34.0,OP_1,3,58.28,573.36,32.9,0
2025-11-07 02:00:00,MCH_195,Bulldozer,80.82,5.66,77.5,1294,2.1,242.44,1575.7,Normal,0,Load,25.8,OP_49,1,5.85,878.55,45.2,0
2025-11-07 03:00:00,MCH_123,Excavator,65.91,5.08,72.5,1233,2.5,120.68,9722.2,Need Service,7,Idle,42.2,OP_1,3,34.79,823.23,74.6,0
2025-11-07 04:00:00,MCH_759,Loader,104.33,2.43,97.0,1336,2.07,277.43,7372.3,Overdue,3,Dumping,26.6,OP_46,N,13.1,1164.49,14.1,0
2025-11-07 05:00:00,MCH_419,Bulldozer,84.74,3.12,22.9,2250,0.2,89.6,3918.9,Normal,7,Load,39.3,OP_17,2,49.05,1275.01,19.0,0
2025-11-07 06:00:00,MCH_227,Dump Truck,88.27,2.22,94.4,1739,1.6,293.56,4345.6,Need Service,4,Idle,29.8,OP_10,1,7.18,903.2,24.2,0
2025-11-07 07:00:00,MCH_170,Dump Truck,81.24,3.1,14.2,1920,1.58,233.08,10061.5,Normal,6,Travel,26.0,OP_15,2,42.67,1324.42,22.2,0
2025-11-07 08:00:00,MCH_989,Dump Truck,73.4,1.4,44.4,934,0.91,293.75,8736.7,Normal,6,Load,37.0,OP_27,3,26.91,965.92,64.3,0
2025-11-07 09:00:00,MCH_367,Excavator,85.93,2.7,55.8,2924,1.03,82.69,9445.2,Need Service,6,Load,38.5,OP_14,3,21.23,1163.94,77.7,0
2025-11-07 10:00:00,MCH_897,Excavator,110.0,1.82,94.0,2943,2.27,90.74,1281.0,Normal,3,Load,39.9,OP_5,1,8.53,409.98,33.4,0
2025-11-07 11:00:00,MCH_336,Bulldozer,98.61,4.48,81.6,1814,1.14,234.45,10602.5,Normal,8,Dumping,35.5,OP_39,3,9.09,874.07,45.5,0
2025-11-07 12:00:00,MCH_664,Dump Truck,82.1,2.48,62.8,2063,0.56,280.5,6650.0,Overdue,2,Load,30.4,OP_43,N,53.42,124.1,12.2,0
2025-11-07 13:00:00,MCH_781,Excavator,76.88,4.96,76.1,1459,0.26,271.32,9136.7,Normal,4,Idle,39.3,OP_33,N,14.96,1227.47,89.9,0
