Record_Timestamp,Logistics_ID,Date,Route_Code,Origin_Location,Destination_Location,Cargo_Type,Cargo_Weight_Tons,Transport_Mode,Vessel_ID,Machine_ID,Distance_km,Travel_Time_hr,Actual_Travel_Time_hr,Fuel_Used_Liters,Fuel_Cost_USD,Delivery_Status,Delay_Cause,CO2_Emission_kg,Driver_ID,Delivery_Risk_Level
2026-04-25 13:00:00,LG_11510,2026-04-25,R4,Mine B,Smelter Gamma,Nickel,1893.8,Truck,VS_123,MCH_748,531.3,25.0,87.0,1135.8,4558.8,Delivered,Traffic,413.8,DRV_121,Low
2026-04-25 14:00:00,LG_11511,2026-04-25,R5,Processing Plant,Port Alpha,Coal,2743.0,Truck,VS_53,MCH_656,873.5,48.8,39.3,902.4,3984.81,Delivered,Weather,1316.4,DRV_85,Low
2026-04-25 15:00:00,LG_11512,2026-04-25,R2,Warehouse C,Port Beta,General Cargo,4788.7,Vessel,VS_134,MCH_143,661.1,65.5,43.2,1523.7,1399.76,Delivered,Road,1833.3,DRV_242,Medium
2026-04-25 16:00:00,LG_11513,2026-04-25,R1,Mine B,Port Alpha,Nickel,3450.2,Truck,VS_101,MCH_318,146.8,56.5,87.4,848.8,911.04,Delivered,Mechanical,1262.1,DRV_92,Low
2026-04-25 17:00:00,LG_11514,2026-04-25,R3,Mine B,Smelter Gamma,Fuel,839.4,Truck,VS_84,MCH_918,617.9,13.1,83.2,1366.0,2891.26,In Transit,Road,2639.9,DRV_267,Low
2026-04-25 18:00:00,LG_11515,2026-04-25,R1,Warehouse C,Smelter Gamma,Fuel,4018.2,Vessel,VS_91,MCH_141,486.3,68.3,20.9,905.6,301.1,In Transit,Traffic,2863.3,DRV_249,Low
2026-04-25 19:00:00,LG_11516,2026-04-25,R2,Mine B,Port Beta,General Cargo,1136.6,Truck,VS_15,MCH_627,463.6,28.1,22.3,1859.4,2839.3,Delivered,None,2540.8,DRV_119,Low
2026-04-25 20:00:00,LG_11517,2026-04-25,R5,Processing Plant,Smelter Gamma,Coal,2760.6,Truck,VS_104,MCH_534,833.5,57.1,45.2,1090.2,4918.57,Delivered,Weather,1367.5,DRV_138,Low
2026-04-25 21:00:00,LG_11518,2026-04-25,R2,Mine B,Port Beta,General Cargo,2390.2,Train,VS_147,MCH_141,644.0,52.4,86.3,1136.1,4475.9,Delivered,Weather,1530.3,DRV_150,Low
2026-04-25 22:00:00,LG_11519,2026-04-25,R1,Mine B,Smelter Gamma,Nickel,4966.5,Train,VS_62,MCH_181,928.8,15.9,9.2,129.9,1241.64,Delayed,None,1596.6,DRV_214,Low
2026-04-25 23:00:00,LG_11520,2026-04-25,R3,Mine A,Port Beta,General Cargo,1926.3,Vessel,VS_82,MCH_658,506.8,66.0,71.7,1471.1,3750.3,In Transit,Mechanical,2720.4,DRV_65,Medium
2026-04-26 00:00:00,LG_11521,2026-04-26,R4,Processing Plant,Port Beta,Nickel,2201.5,Truck,VS_196,MCH_844,99.5,34.3,61.6,1951.4,197.31,In Transit,Weather,1934.2,DRV_111,Medium
2026-04-26 01:00:00,LG_11522,2026-04-26,R1,Mine B,Warehouse Delta,Iron Sand,3452.9,Train,VS_159,MCH_231,784.0,65.7,18.7,666.2,437.67,In Transit,Weather,2827.3,DRV_295,Medium
2026-04-26 02:00:00,LG_11523,2026-04-26,R2,Warehouse C,Port Beta,Iron Sand,2552.9,Vessel,VS_63,MCH_244,236.5,45.1,63.9,1829.1,4317.73,In Transit,Traffic,2232.6,DRV_122,Low
2026-04-26 03:00:00,LG_11524,2026-04-26,R1,Mine A,Smelter Gamma,General Cargo,4422.6,Truck,VS_93,MCH_261,689.8,40.0,85.4,1213.1,1233.11,In Transit,None,2169.7,DRV_210,High
2026-04-26 04:00:00,LG_11525,2026-04-26,R4,Processing Plant,Warehouse Delta,Iron Sand,1498.2,Vessel,VS_198,MCH_902,624.1,9.9,61.8,1325.3,685.46,Delivered,Traffic,1997.2,DRV_258,Low
2026-04-26 05:00:00,LG_11526,2026-04-26,R4,Mine B,Warehouse Delta,Coal,911.7,Train,VS_14,MCH_391,501.8,26.5,46.1,1189.0,4848.13,Delivered,Weather,2184.0,DRV_55,Low
2026-04-26 06:00:00,LG_11527,2026-04-26,R4,Warehouse C,Port Beta,Nickel,1029.8,Truck,VS_13,MCH_478,880.9,58.6,47.1,482.8,2058.92,In Transit,Traffic,261.7,DRV_238,Medium
2026-04-26 07:00:00,LG_11528,2026-04-26,R5,Processing Plant,Port Beta,General Cargo,3609.6,Truck,VS_128,MCH_800,977.1,31.6,79.8,329.0,357.35,Delayed,Traffic,1984.4,DRV_56,Low
2026-04-26 08:00:00,LG_11529,2026-04-26,R5,Mine A,Port Beta,General Cargo,4199.7,Truck,VS_5,MCH_857,639.1,70.9,50.1,208.2,1778.46,Delivered,Mechanical,897.2,DRV_32,High
2026-04-26 09:00:00,LG_11530,2026-04-26,R1,Warehouse C,Warehouse Delta,Nickel,2349.6,Truck,VS_103,MCH_841,57.9,11.3,53.9,301.8,4880.06,In Transit,Traffic,2942.5,DRV_62,Low
2026-04-26 10:00:00,LG_11531,2026-04-26,R2,Mine A,Smelter Gamma,Iron Sand,1854.5,Vessel,VS_56,MCH_355,943.0,9.6,24.7,1130.0,561.32,Delayed,Weather,311.2,DRV_225,Low
2026-04-26 11:00:00,LG_11532,2026-04-26,R1,Warehouse C,Smelter Gamma,Iron Sand,4389.7,Truck,VS_62,MCH_522,385.8,36.5,41.2,775.6,1613.57,Cancelled,Weather,2559.6,DRV_53,Low
2026-04-26 12:00:00,LG_11533,2026-04-26,R5,Warehouse C,Port Beta,General Cargo,716.1,Train,VS_165,MCH_555,856.6,37.4,73.7,146.5,2775.98,Delivered,Mechanical,2263.8,DRV_283,Low
2026-04-26 13:00:00,LG_11534,2026-04-26,R5,Mine B,Port Alpha,Iron Sand,670.1,Train,VS_120,MCH_154,383.4,67.5,38.9,543.5,3865.11,Delivered,Weather,2013.4,DRV_234,Low
2026-04-26 14:00:00,LG_11535,2026-04-26,R3,Mine B,Warehouse Delta,Fuel,2650.7,Truck,VS_157,MCH_185,944.0,31.7,47.8,244.4,1549.4,Delivered,Weather,985.8,DRV_80,Low
2026-04-26 15:00:00,LG_11536,2026-04-26,R1,Mine A,Port Beta,General Cargo,1296.3,Truck,VS_81,MCH_596,31.3,62.1,87.9,1052.2,723.34,Delivered,Weather,1435.1,DRV_253,Low
2026-04-26 16:00:00,LG_11537,2026-04-26,R5,Mine B,Port Alpha,General Cargo,4829.9,Train,VS_132,MCH_876,942.0,69.8,61.2,1718.5,3897.12,In Transit,None,1460.4,DRV_106,Low
2026-04-26 17:00:00,LG_11538,2026-04-26,R3,Mine A,Warehouse Delta,Fuel,340.7,Truck,VS_33,MCH_677,771.8,65.3,85.0,279.2,4153.26,Delivered,Mechanical,2766.8,DRV_109,Low
2026-04-26 18:00:00,LG_11539,2026-04-26,R1,Mine A,Smelter Gamma,Nickel,2889.5,Truck,VS_64,MCH_401,486.1,20.7,24.4,88.8,1508.16,In Transit,None,1770.7,DRV_250,Medium
2026-04-26 19:00:00,LG_11540,2026-04-26,R2,Processing Plant,Warehouse Delta,Coal,2012.6,Vessel,VS_181,MCH_900,178.9,60.4,26.8,1067.0,4753.85,Cancelled,None,1487.1,DRV_184,Medium
2026-04-26 20:00:00,LG_11541,2026-04-26,R5,Processing Plant,Warehouse Delta,General Cargo,4565.6,Vessel,VS_122,MCH_836,684.3,35.0,53.7,1230.8,427.11,Delayed,Weather,2913.6,DRV_230,Low
2026-04-26 21:00:00,LG_11542,2026-04-26,R3,Mine B,Warehouse Delta,Iron Sand,1906.8,Vessel,VS_35,MCH_240,117.9,3.5,17.1,1665.1,2453.78,Delivered,Mechanical,1667.1,DRV_66,Medium
2026-04-26 22:00:00,LG_11543,2026-04-26,R2,Mine A,Port Alpha,General Cargo,1261.7,Truck,VS_10,MCH_844,466.9,66.4,28.8,1315.8,1024.79,Delivered,None,325.2,DRV_140,Medium
2026-04-26 23:00:00,LG_11544,2026-04-26,R3,Mine A,Warehouse Delta,Fuel,4051.8,Truck,VS_37,MCH_461,598.0,63.1,3.6,360.5,3299.34,Delivered,Traffic,620.6,DRV_271,Medium
2026-04-27 00:00:00,LG_11545,2026-04-27,R2,Mine B,Warehouse Delta,General Cargo,3585.1,Truck,VS_21,MCH_596,610.4,5.7,28.8,1887.8,911.8,In Transit,Mechanical,890.9,DRV_39,Low
2026-04-27 01:00:00,LG_11546,2026-04-27,R2,Mine B,Warehouse Delta,Nickel,2154.6,Vessel,VS_18,MCH_234,381.9,12.6,69.3,1938.7,1811.55,Cancelled,Mechanical,2307.6,DRV_11,Low
2026-04-27 02:00:00,LG_11547,2026-04-27,R1,Processing Plant,Port Beta,Fuel,2529.1,Vessel,VS_78,MCH_992,773.7,57.0,34.2,1963.1,3919.01,In Transit,None,2314.7,DRV_248,High
2026-04-27 03:00:00,LG_11548,2026-04-27,R4,Processing Plant,Warehouse Delta,General Cargo,1195.2,Vessel,VS_150,MCH_403,304.1,22.8,2.7,1613.6,840.18,Delivered,None,2719.4,DRV_179,Low
2026-04-27 04:00:00,LG_11549,2026-04-27,R2,Mine B,Warehouse Delta,General Cargo,2310.9,Vessel,VS_42,MCH_406,281.5,25.7,77.7,1378.3,3864.96,Delivered,Weather,722.8,DRV_42,Low
2026-04-27 05:00:00,LG_11550,2026-04-27,R5,Warehouse C,Smelter Gamma,General Cargo,2722.9,Truck,VS_134,MCH_537,316.6,29.4,7.4,1421.9,4181.39,Delivered,Traffic,1020.3,DRV_251,Medium
2026-04-27 06:00:00,LG_11551,2026-04-27,R5,Processing Plant,Smelter Gamma,Fuel,2900.8,Train,VS_85,MCH_263,271.8,46.5,74.9,405.2,1024.47,Delivered,None,2420.9,DRV_217,Medium
2026-04-27 07:00:00,LG_11552,2026-04-27,R1,Processing Plant,Warehouse Delta,Fuel,1502.2,Vessel,VS_17,MCH_995,38.5,29.8,40.9,1086.5,2928.08,Delivered,Traffic,2235.8,DRV_172,Low
2026-04-27 08:00:00,LG_11553,2026-04-27,R4,Processing Plant,Port Beta,General Cargo,2335.5,Truck,VS_141,MCH_342,121.1,1.7,83.1,1847.6,1868.98,Delivered,Weather,1144.1,DRV_52,Low
2026-04-27 09:00:00,LG_11554,2026-04-27,R4,Warehouse C,Port Beta,Fuel,1683.3,Train,VS_97,MCH_692,755.2,70.7,80.7,697.2,2648.16,Delivered,Weather,845.0,DRV_103,Low
2026-04-27 10:00:00,LG_11555,2026-04-27,R3,Processing Plant,Smelter Gamma,Fuel,2890.4,Train,VS_125,MCH_744,948.6,67.5,26.2,592.1,2422.6,In Transit,Mechanical,1129.3,DRV_196,Low
2026-04-27 11:00:00,LG_11556,2026-04-27,R5,Mine B,Smelter Gamma,Nickel,816.7,Vessel,VS_162,MCH_411,610.6,13.9,7.4,72.4,2565.58,Delivered,Weather,2729.0,DRV_21,Low
2026-04-27 12:00:00,LG_11557,2026-04-27,R1,Warehouse C,Port Alpha,Iron Sand,176.9,Truck,VS_86,MCH_994,403.8,31.8,6.0,474.9,111.54,In Transit,Mechanical,670.4,DRV_71,Low
2026-04-27 13:00:00,LG_11558,2026-04-27,R2,Warehouse C,Warehouse Delta,Fuel,1722.1,Truck,VS_143,MCH_808,141.1,50.5,41.2,1265.5,2125.09,In Transit,Road,1839.2,DRV_106,Low
2026-04-27 14:00:00,LG_11559,2026-04-27,R2,Processing Plant,Smelter Gamma,Coal,3620.1,Vessel,VS_188,MCH_860,978.3,71.1,58.1,1183.6,1214.47,In Transit,Weather,2950.5,DRV_5,Medium
2026-04-27 15:00:00,LG_11560,2026-04-27,R2,Mine B,Warehouse Delta,General Cargo,1917.5,Truck,VS_88,MCH_889,660.8,15.4,47.0,1226.7,4297.4,Cancelled,Road,2434.8,DRV_49,Medium
2026-04-27 16:00:00,LG_11561,2026-04-27,R3,Mine B,Port Beta,Fuel,4893.9,Train,VS_180,MCH_241,718.6,58.8,42.1,219.8,2828.42,In Transit,Mechanical,2728.4,DRV_255,Medium
2026-04-27 17:00:00,LG_11562,2026-04-27,R5,Warehouse C,Port Beta,Fuel,1180.8,Truck,VS_71,MCH_542,892.6,3.1,29.4,697.5,3757.61,Delivered,None,556.4,DRV_137,Low
2026-04-27 18:00:00,LG_11563,2026-04-27,R4,Warehouse C,Port Beta,Nickel,3657.0,Train,VS_72,MCH_165,913.0,44.5,68.6,631.8,124.63,In Transit,Weather,2726.3,DRV_193,Low
2026-04-27 19:00:00,LG_11564,2026-04-27,R5,Mine B,Port Alpha,Iron Sand,1694.9,Vessel,VS_104,MCH_531,862.0,71.6,14.3,1117.0,4944.41,Delayed,Road,1386.3,DRV_217,Low
2026-04-27 20:00:00,LG_11565,2026-04-27,R3,Mine B,Smelter Gamma,Iron Sand,1115.5,Vessel,VS_47,MCH_795,412.8,7.6,77.8,698.2,4152.5,In Transit,Road,179.5,DRV_84,Medium
2026-04-27 21:00:00,LG_11566,2026-04-27,R2,Warehouse C,Warehouse Delta,Nickel,3389.9,Truck,VS_17,MCH_813,568.5,40.3,85.8,1520.8,2337.69,In Transit,Road,1557.5,DRV_233,Low
2026-04-27 22:00:00,LG_11567,2026-04-27,R5,Mine B,Port Alpha,Coal,3712.8,Truck,VS_7,MCH_533,303.9,63.1,16.0,1783.2,662.0,In Transit,Mechanical,1631.9,DRV_35,Medium
2026-04-27 23:00:00,LG_11568,2026-04-27,R2,Mine A,Smelter Gamma,Fuel,4275.5,Vessel,VS_99,MCH_653,787.2,40.0,88.1,1184.8,4274.44,Delivered,Weather,830.0,DRV_282,Medium
2026-04-28 00:00:00,LG_11569,2026-04-28,R1,Processing Plant,Port Beta,Coal,3561.6,Truck,VS_179,MCH_708,631.4,53.5,60.3,1644.0,199.73,In Transit,Road,2807.5,DRV_273,Medium
2026-04-28 01:00:00,LG_11570,2026-04-28,R4,Mine A,Port Alpha,General Cargo,941.8,Truck,VS_63,MCH_137,980.1,28.5,44.0,1025.3,4321.16,In Transit,Weather,2444.7,DRV_266,Medium
2026-04-28 02:00:00,LG_11571,2026-04-28,R2,Mine B,Port Alpha,Nickel,2459.8,Train,VS_158,MCH_602,522.3,3.8,52.5,333.3,2697.56,Delivered,None,769.8,DRV_159,High
2026-04-28 03:00:00,LG_11572,2026-04-28,R2,Mine A,Port Alpha,Nickel,1192.6,Train,VS_177,MCH_725,366.0,58.6,15.5,1443.7,983.09,Cancelled,Weather,1763.3,DRV_117,Low
2026-04-28 04:00:00,LG_11573,2026-04-28,R5,Mine B,Port Beta,Coal,440.0,Truck,VS_105,MCH_933,809.3,62.0,9.6,450.6,1454.79,Delayed,Traffic,1163.8,DRV_274,Medium
2026-04-28 05:00:00,LG_11574,2026-04-28,R5,Mine A,Smelter Gamma,Fuel,2607.9,Vessel,VS_164,MCH_235,807.1,57.2,7.7,716.2,4629.11,Delayed,Road,818.9,DRV_119,Low
2026-04-28 06:00:00,LG_11575,2026-04-28,R4,Warehouse C,Port Alpha,General Cargo,3635.2,Truck,VS_167,MCH_729,210.6,9.4,30.8,290.3,639.62,Delivered,Mechanical,821.1,DRV_80,High
2026-04-28 07:00:00,LG_11576,2026-04-28,R5,Warehouse C,Warehouse Delta,Fuel,3054.0,Vessel,VS_129,MCH_424,383.7,6.3,14.3,751.2,4012.54,In Transit,Mechanical,367.5,DRV_245,Low
2026-04-28 08:00:00,LG_11577,2026-04-28,R1,Mine B,Port Alpha,Iron Sand,2438.7,Vessel,VS_123,MCH_447,205.9,6.6,78.0,1178.6,455.92,Delivered,None,2425.7,DRV_69,Medium
2026-04-28 09:00:00,LG_11578,2026-04-28,R2,Mine B,Port Beta,General Cargo,2119.7,Vessel,VS_174,MCH_933,92.2,7.2,34.7,51.9,1539.42,Delivered,None,1435.6,DRV_91,High
2026-04-28 10:00:00,LG_11579,2026-04-28,R5,Mine A,Warehouse Delta,General Cargo,1234.6,Truck,VS_20,MCH_235,141.8,55.4,25.6,878.9,1475.27,In Transit,Weather,2910.3,DRV_137,Low
2026-04-28 11:00:00,LG_11580,2026-04-28,R1,Processing Plant,Port Alpha,General Cargo,3504.7,Vessel,VS_130,MCH_351,777.3,37.4,70.3,1438.3,2291.12,In Transit,None,1961.5,DRV_39,High
2026-04-28 12:00:00,LG_11581,2026-04-28,R4,Mine A,Warehouse Delta,Fuel,3017.7,Truck,VS_52,MCH_508,214.8,4.2,79.3,1926.6,2039.27,In Transit,Traffic,380.8,DRV_82,Low
2026-04-28 13:00:00,LG_11582,2026-04-28,R3,Warehouse C,Smelter Gamma,Iron Sand,2824.8,Truck,VS_138,MCH_980,988.3,34.1,35.4,56.1,2073.8,In Transit,Traffic,644.3,DRV_46,Low
2026-04-28 14:00:00,LG_11583,2026-04-28,R4,Mine A,Smelter Gamma,General Cargo,3343.4,Truck,VS_134,MCH_654,888.2,38.4,45.5,887.0,3155.44,In Transit,Weather,1145.4,DRV_170,Medium
2026-04-28 15:00:00,LG_11584,2026-04-28,R1,Mine A,Port Alpha,Fuel,3599.9,Truck,VS_80,MCH_315,468.9,15.8,30.8,1412.1,1975.67,In Transit,Weather,1976.6,DRV_295,Medium
2026-04-28 16:00:00,LG_11585,2026-04-28,R3,Mine A,Port Alpha,General Cargo,3015.4,Truck,VS_66,MCH_995,269.3,67.1,32.0,540.2,4686.03,In Transit,Traffic,1851.6,DRV_36,High
2026-04-28 17:00:00,LG_11586,2026-04-28,R2,Warehouse C,Port Alpha,Fuel,1160.9,Vessel,VS_72,MCH_213,70.1,7.2,6.6,1919.1,2234.99,Delayed,Road,1503.9,DRV_191,Medium
2026-04-28 18:00:00,LG_11587,2026-04-28,R2,Processing Plant,Warehouse Delta,General Cargo,1620.8,Train,VS_191,MCH_420,461.6,19.8,9.3,431.8,1040.72,In Transit,Traffic,2236.5,DRV_149,Low
2026-04-28 19:00:00,LG_11588,2026-04-28,R1,Mine A,Port Beta,Fuel,3308.0,Truck,VS_168,MCH_690,814.4,30.3,39.2,1371.7,2190.84,Delayed,Mechanical,1536.1,DRV_233,Medium
2026-04-28 20:00:00,LG_11589,2026-04-28,R4,Warehouse C,Port Alpha,General Cargo,2616.3,Train,VS_61,MCH_764,323.6,52.7,79.6,1005.2,2318.19,Delivered,Traffic,472.7,DRV_138,Medium
2026-04-28 21:00:00,LG_11590,2026-04-28,R2,Mine B,Smelter Gamma,Iron Sand,1772.3,Vessel,VS_148,MCH_798,941.1,57.0,59.3,1228.5,1104.95,Delayed,Mechanical,776.4,DRV_112,Medium
2026-04-28 22:00:00,LG_11591,2026-04-28,R3,Processing Plant,Smelter Gamma,General Cargo,1173.7,Truck,VS_120,MCH_707,140.4,62.3,88.2,64.2,658.87,In Transit,Weather,2953.1,DRV_105,Low
2026-04-28 23:00:00,LG_11592,2026-04-28,R5,Warehouse C,Warehouse Delta,Coal,946.6,Truck,VS_12,MCH_586,437.0,25.8,10.2,1943.4,2287.35,Delivered,None,1845.7,DRV_252,Low
2026-04-29 00:00:00,LG_11593,2026-04-29,R3,Processing Plant,Port Alpha,General Cargo,2018.4,Truck,VS_197,MCH_780,221.0,34.7,47.6,1186.3,226.33,Delayed,None,1229.7,DRV_158,Medium
2026-04-29 01:00:00,LG_11594,2026-04-29,R3,Warehouse C,Port Beta,Iron Sand,3218.8,Vessel,VS_183,MCH_393,483.5,2.8,7.6,308.2,3509.56,In Transit,None,2805.8,DRV_32,Low
2026-04-29 02:00:00,LG_11595,2026-04-29,R2,Processing Plant,Port Beta,Fuel,2798.0,Truck,VS_197,MCH_540,800.9,35.7,63.6,1239.2,1306.17,Delivered,Mechanical,157.0,DRV_243,Low
2026-04-29 03:00:00,LG_11596,2026-04-29,R2,Mine A,Smelter Gamma,Fuel,3279.0,Vessel,VS_49,MCH_613,551.7,61.8,14.8,1003.2,4160.14,Delayed,None,348.0,DRV_186,Low
2026-04-29 04:00:00,LG_11597,2026-04-29,R1,Processing Plant,Port Alpha,Nickel,1176.1,Vessel,VS_198,MCH_189,744.0,37.5,86.1,1605.7,276.39,Delayed,None,756.7,DRV_227,Medium
2026-04-29 05:00:00,LG_11598,2026-04-29,R4,Warehouse C,Port Alpha,Nickel,3813.9,Vessel,VS_99,MCH_339,186.5,57.2,17.8,828.8,4720.45,In Transit,Mechanical,1011.1,DRV_173,Low
2026-04-29 06:00:00,LG_11599,2026-04-29,R1,Mine B,Port Beta,Coal,4319.8,Train,VS_92,MCH_901,234.1,6.0,8.1,830.5,3485.94,In Transit,Road,2882.0,DRV_73,Medium
2026-04-29 07:00:00,LG_11600,2026-04-29,R2,Warehouse C,Warehouse Delta,General Cargo,3191.2,Train,VS_8,MCH_312,590.3,20.1,1.9,507.8,4612.96,Delivered,Road,83.0,DRV_286,Low
2026-04-29 08:00:00,LG_11601,2026-04-29,R5,Warehouse C,Smelter Gamma,Nickel,4131.3,Truck,VS_146,MCH_864,799.0,20.9,12.0,1610.4,3322.77,Delayed,Road,1780.7,DRV_5,Medium
2026-04-29 09:00:00,LG_11602,2026-04-29,R2,Mine A,Smelter Gamma,Coal,132.2,Vessel,VS_9,MCH_635,841.8,34.9,53.4,198.0,4047.51,In Transit,Weather,1267.2,DRV_54,Low
2026-04-29 10:00:00,LG_11603,2026-04-29,R3,Warehouse C,Port Alpha,General Cargo,263.1,Train,VS_196,MCH_750,149.6,14.0,13.3,1445.5,1193.13,In Transit,None,2306.0,DRV_183,High
2026-04-29 11:00:00,LG_11604,2026-04-29,R2,Processing Plant,Smelter Gamma,General Cargo,2236.8,Truck,VS_115,MCH_237,699.1,36.5,63.5,189.5,3478.01,Delayed,Road,1839.8,DRV_197,Low
2026-04-29 12:00:00,LG_11605,2026-04-29,R5,Processing Plant,Port Alpha,Fuel,679.5,Truck,VS_184,MCH_990,11.9,67.7,5.0,117.2,1747.8,Delivered,Weather,411.2,DRV_212,High
2026-04-29 13:00:00,LG_11606,2026-04-29,R1,Mine A,Port Alpha,General Cargo,4243.8,Truck,VS_126,MCH_574,280.2,62.2,78.1,1129.4,3035.79,Delivered,Mechanical,2765.0,DRV_251,Low
2026-04-29 14:00:00,LG_11607,2026-04-29,R4,Warehouse C,Smelter Gamma,General Cargo,2852.9,Truck,VS_20,MCH_764,449.9,22.8,11.0,1040.9,4336.68,In Transit,Mechanical,2514.4,DRV_129,Medium
2026-04-29 15:00:00,LG_11608,2026-04-29,R1,Mine A,Warehouse Delta,Nickel,3627.6,Truck,VS_152,MCH_905,431.4,23.5,46.9,1504.1,3648.11,Delivered,Weather,2839.1,DRV_17,Low
2026-04-29 16:00:00,LG_11609,2026-04-29,R1,Processing Plant,Warehouse Delta,Fuel,4500.4,Vessel,VS_9,MCH_579,470.5,24.6,10.8,1822.9,3365.33,In Transit,Weather,1856.9,DRV_156,High
2026-04-29 17:00:00,LG_11610,2026-04-29,R2,Processing Plant,Port Alpha,Coal,4985.7,Truck,VS_170,MCH_498,98.1,43.8,47.1,1071.6,1886.54,Delivered,Mechanical,1214.7,DRV_130,Low
2026-04-29 18:00:00,LG_11611,2026-04-29,R5,Mine A,Warehouse Delta,Nickel,2948.6,Truck,VS_5,MCH_898,21.7,59.9,17.2,1110.2,3257.02,In Transit,Mechanical,772.6,DRV_114,Low
2026-04-29 19:00:00,LG_11612,2026-04-29,R2,Mine B,Smelter Gamma,Coal,4520.3,Vessel,VS_151,MCH_888,784.3,68.2,38.8,1060.0,4556.61,Delivered,Road,1123.3,DRV_157,Medium
2026-04-29 20:00:00,LG_11613,2026-04-29,R3,Mine A,Warehouse Delta,Nickel,4606.7,Vessel,VS_129,MCH_704,889.3,7.0,12.4,1629.2,3379.3,Cancelled,Mechanical,859.3,DRV_97,High
2026-04-29 21:00:00,LG_11614,2026-04-29,R1,Mine B,Warehouse Delta,Nickel,1163.6,Train,VS_117,MCH_642,43.5,32.6,52.2,1020.9,2291.16,Delivered,Traffic,2544.5,DRV_93,Low
2026-04-29 22:00:00,LG_11615,2026-04-29,R1,Warehouse C,Port Alpha,General Cargo,2298.1,Truck,VS_198,MCH_420,522.2,55.0,81.8,1240.8,3633.39,In Transit,Weather,2268.3,DRV_138,Low
2026-04-29 23:00:00,LG_11616,2026-04-29,R3,Mine A,Port Alpha,Iron Sand,407.0,Truck,VS_17,MCH_239,719.0,55.1,81.6,1413.2,2285.91,In Transit,Traffic,2282.0,DRV_175,Low
2026-04-30 00:00:00,LG_11617,2026-04-30,R5,Mine A,Port Alpha,Iron Sand,1111.8,Truck,VS_171,MCH_763,55.0,59.9,22.6,1653.1,4271.85,In Transit,None,612.3,DRV_11,High
2026-04-30 01:00:00,LG_11618,2026-04-30,R3,Mine B,Port Beta,General Cargo,1154.5,Vessel,VS_194,MCH_720,534.6,31.2,56.6,296.5,1904.17,In Transit,Weather,978.8,DRV_230,Low
2026-04-30 02:00:00,LG_11619,2026-04-30,R1,Warehouse C,Warehouse Delta,Iron Sand,4151.7,Train,VS_19,MCH_835,463.5,47.4,44.8,1248.8,693.01,In Transit,Traffic,660.2,DRV_102,Medium
2026-04-30 03:00:00,LG_11620,2026-04-30,R1,Warehouse C,Smelter Gamma,Iron Sand,2324.2,Vessel,VS_125,MCH_221,600.4,28.3,5.9,1572.7,3888.48,Delivered,Traffic,2109.7,DRV_68,Low
2026-04-30 04:00:00,LG_11621,2026-04-30,R4,Mine B,Port Alpha,Coal,2509.4,Truck,VS_183,MCH_580,739.2,39.3,74.6,61.7,1594.26,Delayed,Weather,2519.3,DRV_24,Medium
2026-04-30 05:00:00,LG_11622,2026-04-30,R4,Mine B,Port Alpha,Coal,2614.3,Vessel,VS_143,MCH_739,66.2,14.9,46.8,1133.5,4486.08,Delivered,None,107.2,DRV_213,Low
2026-04-30 06:00:00,LG_11623,2026-04-30,R2,Warehouse C,Port Alpha,General Cargo,782.6,Truck,VS_89,MCH_962,441.2,56.8,22.7,203.7,2828.58,Delivered,Traffic,715.0,DRV_210,High
2026-04-30 07:00:00,LG_11624,2026-04-30,R4,Mine A,Smelter Gamma,General Cargo,2204.9,Vessel,VS_151,MCH_885,534.5,28.9,45.2,1142.5,3521.83,In Transit,Weather,2727.2,DRV_146,Low
2026-04-30 08:00:00,LG_11625,2026-04-30,R5,Processing Plant,Port Beta,Nickel,693.6,Vessel,VS_111,MCH_800,499.5,5.8,87.3,1714.1,3668.02,Delivered,Weather,2657.4,DRV_28,Medium
2026-04-30 09:00:00,LG_11626,2026-04-30,R3,Processing Plant,Port Alpha,Coal,4901.1,Vessel,VS_141,MCH_135,991.0,13.2,42.7,1588.6,4840.98,In Transit,Mechanical,923.3,DRV_103,Low
2026-04-30 10:00:00,LG_11627,2026-04-30,R4,Processing Plant,Warehouse Delta,Coal,3672.6,Truck,VS_42,MCH_373,926.7,43.1,45.2,1340.8,1042.45,Delivered,None,738.8,DRV_270,High
2026-04-30 11:00:00,LG_11628,2026-04-30,R5,Warehouse C,Port Beta,Iron Sand,1835.5,Train,VS_198,MCH_705,308.8,54.3,33.2,881.6,2540.96,Delivered,None,734.7,DRV_161,Low
2026-04-30 12:00:00,LG_11629,2026-04-30,R2,Mine B,Smelter Gamma,General Cargo,400.3,Truck,VS_36,MCH_887,953.5,42.1,13.2,1858.3,1121.26,In Transit,Road,364.6,DRV_293,Low
2026-04-30 13:00:00,LG_11630,2026-04-30,R3,Warehouse C,Warehouse Delta,Nickel,1383.4,Vessel,VS_92,MCH_722,270.5,9.8,58.9,478.1,3037.5,In Transit,None,1571.9,DRV_34,Low
2026-04-30 14:00:00,LG_11631,2026-04-30,R1,Warehouse C,Port Beta,Fuel,2048.4,Truck,VS_86,MCH_816,388.7,39.1,37.7,184.5,2763.28,In Transit,Traffic,185.3,DRV_65,Low
